id,name,rate,rate2010,earnings,num,population,,,
46057,Hamlin,418,619,60659,1170,6572,,,
25013,Hampden,350,518,9250111,1171,326471,,,
25015,Hampshire,446,660,2454310,1172,224077,,,
54027,Hampshire,499,739,146621,1173,13702,,,
51650,Hampton,0,0,3282732,1174,126731,,,
45049,Hampton,214,317,246738,1175,24791,,,
39063,Hancock,871,1289,1794832,1176,111976,,,
23009,Hancock,256,379,942185,1177,45744,,,
18059,Hancock,521,771,837946,1178,44515,,,
28045,Hancock,167,247,665969,1179,36895,,,
54029,Hancock,67,99,606688,1180,40175,,,
19081,Hancock,795,1177,289029,1181,18273,,,
21091,Hancock,431,638,262736,1182,19560,,,
17067,Hancock,1018,1507,224312,1183,22613,,,
13141,Hancock,95,141,51325,1184,4441,,,
47067,Hancock,673,996,29504,1185,4170,,,
46059,Hand,448,663,52531,1186,3891,,,
51085,Hanover,480,710,1614267,1187,66873,,,
48195,Hansford,192,284,144501,1188,7678,,,
46061,Hanson,328,485,26308,1189,2164,,,
13143,Haralson,236,349,245446,1190,18912,,,
12049,Hardee,838,1240,279053,1191,22718,,,
47069,Hardeman,404,598,269001,1192,25453,,,
48197,Hardeman,259,383,53298,1193,12698,,,
21093,Hardin,1561,2310,2123694,1194,120005,,,
48199,Hardin,263,389,379675,1195,23041,,,
47071,Hardin,460,681,344760,1196,21119,,,
39065,Hardin,755,1117,341385,1197,18070,,,
19083,Hardin,827,1224,308875,1198,43750,,,
17069,Hardin,157,232,39145,1199,3433,,,
46063,Harding,221,327,17565,1200,1921,,,
35021,Harding,151,223,8677,1201,815,,,
54031,Hardy,429,635,198050,1202,10056,,,
24025,Harford,598,885,3344670,1203,138635,,,
21095,Harlan,23,34,304928,1204,25397,,,
31083,Harlan,312,462,38918,1205,3814,,,
40057,Harmon,290,429,33409,1206,3457,,,
37085,Harnett,656,971,873287,1207,42145,,,
41025,Harney,353,522,97385,1208,10404,,,
20077,Harper,446,660,69296,1209,7005,,,
40059,Harper,380,562,46519,1210,8986,,,
48201,Harris,1352,2001,133186496,1211,3483124,,,
13145,Harris,192,284,179627,1212,24078,,,
28047,Harrison,244,361,4025675,1213,311693,,,
54033,Harrison,499,739,1354970,1214,99573,,,
48203,Harrison,902,1335,950523,1215,72786,,,
18061,Harrison,1060,1569,428968,1216,42284,,,
21097,Harrison,987,1461,199833,1217,18446,,,
19085,Harrison,779,1153,145507,1218,19960,,,
39067,Harrison,358,530,138932,1219,8228,,,
29081,Harrison,717,1061,79022,1220,11227,,,
51660,Harrisonburg,0,0,0,1221,10524,,,
13147,Hart,403,596,290315,1222,54565,,,
21099,Hart,1347,1994,139695,1223,11634,,,
9003,Hartford,469,694,31680530,1224,861183,,,
48205,Hartley,147,218,88822,1225,10378,,,
20079,Harvey,674,998,569588,1226,33717,,,
40061,Haskell,705,1043,111809,1227,12169,,,
20081,Haskell,210,311,92086,1228,8681,,,
48207,Haskell,482,713,74934,1229,9183,,,
15001,Hawaii,2659,3935,2312087,1230,143929,,,
47073,Hawkins,1707,2526,503850,1231,47992,,,
31085,Hayes,217,321,11718,1232,2488,,,
48209,Hays,632,935,1330816,1233,93798,,,
37087,Haywood,732,1083,636087,1234,46512,,,
47075,Haywood,359,531,232853,1235,20931,,,
13149,Heard,142,210,132599,1236,20831,,,
48211,Hemphill,186,275,75601,1237,5951,,,
5057,Hempstead,611,904,336427,1238,18457,,,
37089,Henderson,434,642,1443728,1239,76338,,,
21101,Henderson,483,715,843429,1240,50697,,,
48213,Henderson,1461,2162,614035,1241,51235,,,
47077,Henderson,694,1027,353244,1242,36652,,,
17071,Henderson,389,576,52930,1243,1181,,,
18063,Hendricks,673,996,1396425,1244,58477,,,
12051,Hendry,241,357,477235,1245,33748,,,
27053,Hennepin,580,858,54286708,1246,1124929,,,
51087,Henrico,121,179,8467808,1247,312250,,,
13151,Henry,318,471,1376672,1248,115709,,,
51089,Henry,253,374,1079927,1249,88689,,,
18065,Henry,735,1088,628821,1250,40867,,,
17073,Henry,1205,1783,532052,1251,31596,,,
47079,Henry,690,1021,470122,1252,29188,,,
39069,Henry,804,1190,454002,1253,30273,,,
19087,Henry,663,981,405622,1254,21236,,,
29083,Henry,831,1230,268097,1255,28130,,,
1067,Henry,301,445,181755,1256,14061,,,
21103,Henry,852,1261,116323,1257,15460,,,
36043,Herkimer,541,801,664034,1258,70401,,,
12053,Hernando,355,525,1122527,1259,66004,,,
37091,Hertford,138,204,301936,1260,22285,,,
38041,Hettinger,372,551,35908,1261,6674,,,
47081,Hickman,571,845,120838,1262,16308,,,
21105,Hickman,202,299,111474,1263,5234,,,
29085,Hickory,487,721,39967,1264,7498,,,
48215,Hidalgo,1217,1801,5790208,1265,358517,,,
35023,Hidalgo,114,169,54668,1266,5045,,,
39071,Highland,1005,1487,426210,1267,34351,,,
51091,Highland,275,407,23308,1268,4802,,,
12055,Highlands,430,636,817037,1269,91533,,,
48217,Hill,1375,2035,327162,1270,27021,,,
30041,Hill,427,632,247143,1271,34623,,,
12057,Hillsborough,2163,3201,27698879,1272,1026319,,,
33011,Hillsborough,282,417,10722898,1273,458621,,,
26059,Hillsdale,894,1323,682074,1274,67857,,,
28049,Hinds,664,983,6491970,1275,303502,,,
8053,Hinsdale,12,18,8857,1276,1496,,,
31087,Hitchcock,312,462,25344,1277,1537,,,
39073,Hocking,325,481,235214,1278,16002,,,
48219,Hockley,453,670,309870,1279,17304,,,
20083,Hodgeman,337,499,23657,1280,5058,,,
37093,Hoke,138,204,247457,1281,12645,,,
39075,Holmes,1269,1878,660683,1282,65516,,,
12059,Holmes,500,740,139574,1283,17307,,,
28051,Holmes,347,514,116413,1284,9608,,,
31089,Holt,1064,1575,165500,1285,13139,,,
29087,Holt,398,589,49135,1286,3003,,,
15003,Honolulu,687,1017,21219722,1287,877189,,,
48221,Hood,584,864,346661,1288,36315,,,
41027,Hood River,441,653,338149,1289,33061,,,
31091,Hooker,64,95,2680,1290,62,,,
2105,Hoonah-Angoon,0,0,67172,1291,4579,,,
51670,Hopewell,0,0,0,1292,8206,,,
21107,Hopkins,509,753,649848,1293,43535,,,
48223,Hopkins,1592,2356,462469,1294,21620,,,
45051,Horry,913,1351,3450345,1295,160429,,,
5059,Hot Spring,396,586,274561,1296,14138,,,
56017,Hot Springs,109,161,72248,1297,10115,,,
26061,Houghton,122,181,474078,1298,36865,,,
13153,Houston,186,275,2433106,1299,85447,,,
1069,Houston,667,987,1794433,1300,71940,,,
48225,Houston,1230,1820,364040,1301,2848,,,
27055,Houston,818,1211,182386,1302,12721,,,
47083,Houston,214,317,48273,1303,3274,,,
24027,Howard,312,462,7622929,1304,377155,,,
18067,Howard,452,669,2525321,1305,122029,,,
48227,Howard,292,432,479331,1306,35700,,,
5061,Howard,615,910,313919,1307,22908,,,
19089,Howard,778,1151,162583,1308,15804,,,
29089,Howard,578,855,76726,1309,10432,,,
31093,Howard,583,863,60929,1310,6383,,,
29091,Howell,1591,2355,478805,1311,40762,,,
27057,Hubbard,366,542,194168,1312,22470,,,
34017,Hudson,0,0,15807048,1313,468026,,,
48229,Hudspeth,92,136,32896,1314,2410,,,
8055,Huerfano,210,311,65525,1315,11600,,,
46065,Hughes,222,329,372928,1316,20747,,,
40063,Hughes,702,1039,117982,1317,12084,,,
6023,Humboldt,746,1104,2004349,1318,118950,,,
32013,Humboldt,149,221,319905,1319,26836,,,
19091,Humboldt,585,866,159107,1320,7342,,,
47085,Humphreys,461,682,259469,1321,21787,,,
28053,Humphreys,162,240,109625,1322,8741,,,
48231,Hunt,1762,2608,1007882,1323,46584,,,
34019,Hunterdon,1120,1658,3439097,1324,201918,,,
42061,Huntingdon,499,739,498800,1325,37706,,,
18069,Huntington,597,884,559845,1326,46747,,,
39077,Huron,708,1048,1053470,1327,81275,,,
26063,Huron,1141,1689,521061,1328,43979,,,
48233,Hutchinson,136,201,422373,1329,48033,,,
46067,Hutchinson,849,1257,107456,1330,10116,,,
37095,Hyde,102,151,70311,1331,9829,,,
46069,Hyde,194,287,22935,1332,964,,,
22045,Iberia,304,450,1188421,1333,69796,,,
22047,Iberville,118,175,760805,1334,64455,,,
19093,Ida,604,894,138638,1335,9400,,,
16049,Idaho,563,833,169153,1336,15848,,,
6025,Imperial,402,595,1995829,1337,112109,,,
5063,Independence,847,1254,575171,1338,35326,,,
12061,Indian River,274,406,1730105,1339,107752,,,
42063,Indiana,664,983,1337215,1340,87671,,,
26065,Ingham,701,1037,8257091,1341,422803,,,
6027,Inyo,60,89,287476,1342,29874,,,
26067,Ionia,878,1299,680780,1343,39634,,,
26069,Iosco,191,283,285671,1344,22961,,,
55049,Iowa,1073,1588,437270,1345,30202,,,
19095,Iowa,834,1234,407741,1346,28489,,,
37097,Iredell,1009,1493,2178094,1347,163167,,,
48235,Irion,118,175,15556,1348,2294,,,
49021,Iron,275,407,431890,1349,35622,,,
26071,Iron,67,99,131596,1350,9106,,,
29093,Iron,254,376,113506,1351,9231,,,
55051,Iron,52,77,82378,1352,9174,,,
17075,Iroquois,1267,1875,320333,1353,41713,,,
13155,Irwin,303,448,95815,1354,5862,,,
26073,Isabella,784,1160,1001631,1355,79412,,,
27059,Isanti,625,925,397173,1356,43085,,,
53029,Island,252,373,1108596,1357,76171,,,
51093,Isle of Wight,163,241,530309,1358,33563,,,
28055,Issaquena,69,102,12614,1359,2321,,,
27061,Itasca,399,591,618987,1360,63800,,,
28057,Itawamba,379,561,200841,1361,10794,,,
5065,Izard,585,866,109039,1362,16590,,,
48237,Jack,585,866,79319,1363,14159,,,
29095,Jackson,659,975,20434423,1364,658051,,,
41029,Jackson,1443,2136,3099452,1365,137683,,,
26075,Jackson,892,1320,2645670,1366,151972,,,
28059,Jackson,224,332,2219674,1367,96129,,,
17077,Jackson,593,878,1070820,1368,121081,,,
18071,Jackson,734,1086,829418,1369,37003,,,
1071,Jackson,1040,1539,676574,1370,50787,,,
13157,Jackson,666,986,611645,1371,45014,,,
37099,Jackson,167,247,493860,1372,32800,,,
40065,Jackson,522,773,486376,1373,20781,,,
12063,Jackson,710,1051,482109,1374,34005,,,
39079,Jackson,341,505,373789,1375,30014,,,
54035,Jackson,593,878,372928,1376,16390,,,
55053,Jackson,640,947,335517,1377,28116,,,
5067,Jackson,303,448,218405,1378,17962,,,
19097,Jackson,1131,1674,211474,1379,15354,,,
48239,Jackson,639,946,194080,1380,18361,,,
22049,Jackson,162,240,165079,1381,12432,,,
27063,Jackson,866,1282,161997,1382,16324,,,
20085,Jackson,933,1381,154411,1383,17300,,,
21109,Jackson,718,1063,88448,1384,6396,,,
47087,Jackson,587,869,82156,1385,11632,,,
46071,Jackson,270,400,22152,1386,2221,,,
8057,Jackson,78,115,12478,1387,2175,,,
51095,James City,51,75,1509056,1388,73931,,,
29097,Jasper,1206,1785,2070800,1389,119098,,,
19099,Jasper,1044,1545,658684,1390,47999,,,
18073,Jasper,573,848,438052,1391,20289,,,
48241,Jasper,498,737,434473,1392,39954,,,
28061,Jasper,367,543,174575,1393,18828,,,
45053,Jasper,131,194,171596,1394,7488,,,
17079,Jasper,670,992,128081,1395,6841,,,
13159,Jasper,182,269,103698,1396,16589,,,
18075,Jay,737,1091,273785,1397,10162,,,
13161,Jeff Davis,230,340,182474,1398,14143,,,
48243,Jeff Davis,53,78,22348,1399,1568,,,
21111,Jefferson,473,700,21306937,1400,695246,,,
1073,Jefferson,345,511,20315722,1401,661494,,,
8059,Jefferson,339,502,11551056,1402,457339,,,
22051,Jefferson,49,73,9218123,1403,457723,,,
48245,Jefferson,407,602,5549380,1404,348896,,,
36045,Jefferson,797,1180,2053619,1405,120591,,,
29099,Jefferson,586,867,1641773,1406,83656,,,
55055,Jefferson,1116,1652,1457045,1407,122176,,,
5069,Jefferson,219,324,1371587,1408,130460,,,
39081,Jefferson,338,500,952689,1409,57181,,,
17081,Jefferson,803,1188,750616,1410,58093,,,
42065,Jefferson,370,548,587289,1411,39925,,,
47089,Jefferson,1074,1590,491957,1412,38695,,,
18077,Jefferson,825,1221,487267,1413,34917,,,
54037,Jefferson,277,410,472177,1414,32882,,,
19101,Jefferson,631,934,324333,1415,18294,,,
53031,Jefferson,113,167,319980,1416,29624,,,
41031,Jefferson,282,417,218263,1417,23078,,,
13163,Jefferson,244,361,206453,1418,21251,,,
16051,Jefferson,667,987,180887,1419,17843,,,
20087,Jefferson,894,1323,119575,1420,9818,,,
31095,Jefferson,582,861,111411,1421,8330,,,
12065,Jefferson,247,366,108378,1422,6589,,,
30043,Jefferson,186,275,103965,1423,9849,,,
40067,Jefferson,400,592,50701,1424,3926,,,
28063,Jefferson,163,241,41125,1425,3491,,,
22053,Jefferson Davis,449,665,238303,1426,20192,,,
28065,Jefferson Davis,390,577,83528,1427,5814,,,
13165,Jenkins,155,229,89725,1428,10290,,,
18079,Jennings,593,878,305488,1429,16163,,,
46073,Jerauld,257,380,48013,1430,2940,,,
16053,Jerome,686,1015,336935,1431,22458,,,
17083,Jersey,477,706,168122,1432,19252,,,
21113,Jessamine,664,983,579565,1433,41007,,,
20089,Jewell,578,855,40750,1434,2875,,,
48247,Jim Hogg,153,226,42874,1435,4487,,,
48249,Jim Wells,590,873,492832,1436,47851,,,
17085,Jo Daviess,791,1171,312513,1437,16582,,,
20091,Johnson,530,784,15535766,1438,525510,,,
19103,Johnson,987,1461,3031338,1439,204104,,,
18081,Johnson,491,727,1562114,1440,111202,,,
48251,Johnson,1629,2411,1316739,1441,88704,,,
29101,Johnson,1394,2063,731227,1442,34358,,,
5071,Johnson,538,796,277741,1443,20464,,,
21115,Johnson,205,303,225468,1444,16196,,,
47091,Johnson,732,1083,118478,1445,7248,,,
56019,Johnson,215,318,101980,1446,6581,,,
17087,Johnson,377,558,88908,1447,9443,,,
13167,Johnson,203,300,71871,1448,6942,,,
31097,Johnson,442,654,55657,1449,2499,,,
37101,Johnston,1230,1820,1543155,1450,73109,,,
40069,Johnston,521,771,93194,1451,7497,,,
28067,Jones,767,1135,1055975,1452,84140,,,
19105,Jones,905,1339,221604,1453,19342,,,
48253,Jones,676,1000,187851,1454,8054,,,
13169,Jones,142,210,122086,1455,8928,,,
37103,Jones,157,232,89829,1456,11810,,,
46075,Jones,163,241,22068,1457,1872,,,
41033,Josephine,556,823,860179,1458,64792,,,
49023,Juab,160,237,85962,1459,6251,,,
30045,Judith Basin,261,386,16575,1460,1345,,,
2110,Juneau,6,9,812841,1461,50771,,,
55057,Juneau,588,870,327463,1462,9742,,,
42067,Juniata,496,734,269969,1463,18212,,,
26077,Kalamazoo,630,932,5492975,1464,368313,,,
15005,Kalawao,0,0,0,1465,19901,,,
26079,Kalkaska,70,104,172534,1466,11460,,,
27065,Kanabec,601,889,151299,1467,17330,,,
54039,Kanawha,151,223,5305083,1468,297738,,,
27067,Kandiyohi,973,1440,795029,1469,48488,,,
17089,Kane,554,820,8978817,1470,407065,,,
49025,Kane,113,167,76007,1471,6383,,,
17091,Kankakee,761,1126,1686608,1472,109654,,,
48255,Karnes,922,1365,131083,1473,16610,,,
15007,Kauai,369,546,1007849,1474,78212,,,
48257,Kaufman,1557,2304,828906,1475,41380,,,
40071,Kay,867,1283,894502,1476,49822,,,
31099,Kearney,411,608,95010,1477,9222,,,
20093,Kearny,218,323,55313,1478,4607,,,
31101,Keith,267,395,118591,1479,15111,,,
28069,Kemper,356,527,71114,1480,4844,,,
2122,Kenai Peninsula,85,126,926305,1481,54934,,,
17093,Kendall,423,626,751788,1482,57951,,,
48259,Kendall,583,863,332297,1483,49068,,,
48261,Kenedy,19,28,9964,1484,2629,,,
23011,Kennebec,434,642,2373354,1485,212541,,,
55059,Kenosha,343,508,2344376,1486,117967,,,
26081,Kent,995,1473,16737075,1487,582158,,,
44003,Kent,54,80,3298178,1488,145997,,,
10001,Kent,675,999,2343148,1489,163354,,,
24029,Kent,249,369,314250,1490,20681,,,
48263,Kent,119,176,8156,1491,567,,,
21117,Kenton,437,647,2648245,1492,131651,,,
19107,Keokuk,782,1157,110032,1493,11149,,,
6029,Kern,1243,1840,11162944,1494,621144,,,
48265,Kerr,549,813,638992,1495,46473,,,
45055,Kershaw,203,300,708400,1496,17133,,,
2130,Ketchikan Gateway,0,0,369006,1497,30668,,,
55061,Kewaunee,803,1188,277336,1498,16726,,,
26083,Keweenaw,2,3,15563,1499,1262,,,
31103,Keya Paha,174,258,7244,1500,2033,,,
38043,Kidder,439,650,33745,1501,5052,,,
31105,Kimball,238,352,53442,1502,5019,,,
48267,Kimble,414,613,43196,1503,4289,,,
53033,King,1079,1597,77086686,1504,1756988,,,
48269,King,25,37,5863,1505,779,,,
51097,King and Queen,121,179,54509,1506,5448,,,
51099,King George,111,164,708483,1507,35550,,,
51101,King William,96,142,155211,1508,16696,,,
40073,Kingfisher,764,1131,231205,1509,25325,,,
20095,Kingman,679,1005,82199,1510,6796,,,
36047,Kings,1,1,20816098,1511,2471596,,,
6031,Kings,792,1172,1738113,1512,88859,,,
46077,Kingsbury,557,824,85862,1513,7709,,,
48271,Kinney,91,135,21129,1514,2073,,,
40075,Kiowa,609,901,100760,1515,7235,,,
8061,Kiowa,248,367,38632,1516,3852,,,
20097,Kiowa,267,395,32732,1517,4172,,,
8063,Kit Carson,560,829,131445,1518,12683,,,
53035,Kitsap,331,490,4263432,1519,126798,,,
53037,Kittitas,676,1000,447862,1520,42148,,,
27069,Kittson,390,577,47096,1521,6362,,,
41035,Klamath,769,1138,922297,1522,50036,,,
48273,Kleberg,193,286,385212,1523,24446,,,
53039,Klickitat,437,647,249868,1524,21036,,,
21119,Knott,29,43,142428,1525,15005,,,
47093,Knox,1041,1541,9603234,1526,538299,,,
17095,Knox,848,1255,939251,1527,55121,,,
39083,Knox,972,1439,747489,1528,40008,,,
23013,Knox,197,292,739879,1529,52770,,,
18083,Knox,515,762,627136,1530,37744,,,
21121,Knox,359,531,296069,1531,6379,,,
31107,Knox,981,1452,96777,1532,6937,,,
48275,Knox,238,352,45143,1533,2719,,,
29103,Knox,492,728,42642,1534,5156,,,
2150,Kodiak Island,0,0,333351,1535,24335,,,
27071,Koochiching,167,247,244438,1536,16792,,,
16055,Kootenai,492,728,1658029,1537,97200,,,
18085,Kosciusko,936,1385,1463652,1538,100069,,,
19109,Kossuth,1372,2031,265318,1539,25819,,,
55063,La Crosse,668,989,2594837,1540,130191,,,
4012,La Paz,59,87,194337,1541,18864,,,
8067,La Plata,603,892,883339,1542,48443,,,
22059,La Salle,168,249,135710,1543,12172,,,
48283,La Salle,193,286,63500,1544,10506,,,
20099,Labette,841,1245,337344,1545,20299,,,
27073,Lac qui Parle,797,1180,98809,1546,9439,,,
42069,Lackawanna,211,312,4074476,1547,254855,,,
29105,Laclede,1173,1736,447016,1548,63202,,,
22055,Lafayette,615,910,5260312,1549,281524,,,
28071,Lafayette,330,488,623221,1550,31742,,,
29107,Lafayette,1110,1643,333410,1551,25315,,,
55065,Lafayette,988,1462,153517,1552,11104,,,
5073,Lafayette,223,330,86497,1553,7966,,,
12067,Lafayette,227,336,65812,1554,7119,,,
22057,Lafourche,300,444,1407935,1555,53426,,,
18087,LaGrange,1234,1826,475850,1556,36281,,,
17097,Lake,274,406,21144353,1557,660454,,,
18089,Lake,394,583,8802715,1558,423822,,,
39085,Lake,213,315,4214486,1559,163875,,,
12069,Lake,980,1450,2462405,1560,136191,,,
6033,Lake,694,1027,566458,1561,20662,,,
30047,Lake,825,1221,287117,1562,17945,,,
46079,Lake,510,755,181272,1563,8779,,,
27075,Lake,32,47,171734,1564,10665,,,
41037,Lake,305,451,98198,1565,7356,,,
26085,Lake,94,139,73423,1566,11602,,,
8065,Lake,15,22,69861,1567,7935,,,
47095,Lake,67,99,47947,1568,8360,,,
2164,Lake and Peninsula,0,0,24194,1569,2801,,,
27077,Lake of the Woods,162,240,51909,1570,10659,,,
48277,Lamar,1301,1925,798816,1571,47598,,,
28073,Lamar,342,506,434497,1572,44568,,,
1075,Lamar,272,403,183800,1573,15264,,,
13171,Lamar,181,268,135687,1574,14119,,,
48279,Lamb,535,792,183751,1575,15561,,,
50015,Lamoille,194,287,385156,1576,31134,,,
38045,LaMoure,600,888,67797,1577,4653,,,
48281,Lampasas,625,925,140393,1578,21971,,,
42071,Lancaster,4009,5933,9986702,1579,234781,,,
31109,Lancaster,1207,1786,6223660,1580,229518,,,
45057,Lancaster,418,619,778355,1581,34189,,,
51103,Lancaster,60,89,161377,1582,17869,,,
32015,Lander,65,96,100964,1583,7984,,,
41039,Lane,1718,2543,5782463,1584,588533,,,
20101,Lane,240,355,38245,1585,5998,,,
55067,Langlade,332,491,284085,1586,27770,,,
13173,Lanier,93,138,43234,1587,5319,,,
26087,Lapeer,989,1464,916302,1588,45953,,,
18091,LaPorte,690,1021,1842522,1589,119756,,,
56021,Laramie,431,638,1764492,1590,78175,,,
8069,Larimer,1002,1483,5867547,1591,247251,,,
21123,Larue,776,1148,95688,1592,8037,,,
8071,Las Animas,415,614,176581,1593,19188,,,
17099,LaSalle,1426,2110,1796587,1594,105319,,,
6035,Lassen,229,339,418679,1595,39965,,,
16057,Latah,502,743,509411,1596,66013,,,
40077,Latimer,514,761,175727,1597,13604,,,
28075,Lauderdale,386,571,1399634,1598,74383,,,
1077,Lauderdale,1048,1551,1088781,1599,48412,,,
47097,Lauderdale,384,568,292747,1600,28936,,,
21125,Laurel,1122,1661,809722,1601,52044,,,
45059,Laurens,591,875,738389,1602,39970,,,
13175,Laurens,537,795,724772,1603,40240,,,
48285,Lavaca,2202,3259,194431,1604,19917,,,
42073,Lawrence,559,827,1229756,1605,111395,,,
18093,Lawrence,771,1141,616447,1606,43839,,,
47099,Lawrence,1300,1924,464657,1607,25251,,,
39087,Lawrence,474,702,391854,1608,33986,,,
46081,Lawrence,229,339,362014,1609,19916,,,
1079,Lawrence,830,1228,355520,1610,25696,,,
29109,Lawrence,1519,2248,283124,1611,33670,,,
17101,Lawrence,305,451,178510,1612,13733,,,
5075,Lawrence,548,811,173153,1613,24111,,,
28077,Lawrence,279,413,143583,1614,14841,,,
21127,Lawrence,317,469,109332,1615,13527,,,
40079,Le Flore,1359,2011,422593,1616,31021,,,
27079,Le Sueur,749,1109,342430,1617,29543,,,
35025,Lea,452,669,962835,1618,89521,,,
28079,Leake,558,826,241943,1619,21198,,,
20103,Leavenworth,951,1407,1192807,1620,92049,,,
42075,Lebanon,797,1180,1825642,1621,97200,,,
12071,Lee,388,574,7675729,1622,264544,,,
28081,Lee,483,715,2001248,1623,132983,,,
1081,Lee,301,445,1519201,1624,61688,,,
37105,Lee,276,408,1073218,1625,72873,,,
19111,Lee,729,1079,676959,1626,60980,,,
17103,Lee,852,1261,516348,1627,41465,,,
48287,Lee,1383,2047,185579,1628,8341,,,
51105,Lee,1174,1738,183119,1629,12769,,,
45061,Lee,236,349,152548,1630,12805,,,
13177,Lee,110,163,151105,1631,15226,,,
5077,Lee,241,357,123421,1632,11861,,,
21129,Lee,178,263,56927,1633,8320,,,
26089,Leelanau,293,434,241642,1634,21456,,,
28083,Leflore,146,216,536621,1635,61585,,,
42077,Lehigh,365,540,8622922,1636,485810,,,
16059,Lemhi,271,401,91573,1637,7984,,,
26091,Lenawee,1069,1582,1355693,1638,86614,,,
37107,Lenoir,452,669,1013422,1639,63272,,,
12073,Leon,229,339,5961867,1640,215115,,,
48289,Leon,1483,2195,235646,1641,18124,,,
21131,Leslie,20,30,114822,1642,15912,,,
21133,Letcher,29,43,246920,1643,16464,,,
12075,Levy,414,613,283917,1644,20820,,,
53041,Lewis,974,1442,1007783,1645,58748,,,
36049,Lewis,548,811,264416,1646,28899,,,
54041,Lewis,306,453,206400,1647,17080,,,
29111,Lewis,561,830,88878,1648,13020,,,
47101,Lewis,178,263,86764,1649,14036,,,
21135,Lewis,728,1077,62011,1650,10761,,,
16061,Lewis,130,192,41745,1651,8523,,,
30049,Lewis and Clark,376,556,1203518,1652,24435,,,
45063,Lexington,660,977,3412311,1653,182975,,,
51678,Lexington,0,0,0,1654,6706,,,
13179,Liberty,45,67,1335243,1655,58778,,,
48291,Liberty,801,1185,690712,1656,67903,,,
12077,Liberty,66,98,69488,1657,11691,,,
30051,Liberty,125,185,21449,1658,1871,,,
39089,Licking,1101,1629,2171434,1659,99737,,,
1083,Limestone,784,1160,1099972,1660,73218,,,
48293,Limestone,1054,1560,280851,1661,14500,,,
37109,Lincoln,377,558,703993,1662,43826,,,
22061,Lincoln,272,403,671761,1663,61087,,,
31111,Lincoln,844,1249,652631,1664,41171,,,
41041,Lincoln,253,374,641775,1665,59723,,,
28085,Lincoln,497,736,493590,1666,33619,,,
55069,Lincoln,361,534,448744,1667,32430,,,
23015,Lincoln,190,281,424651,1668,41139,,,
29113,Lincoln,870,1288,350974,1669,26287,,,
47103,Lincoln,1395,2065,331774,1670,19478,,,
46083,Lincoln,834,1234,266272,1671,17458,,,
40081,Lincoln,1534,2270,240896,1672,23926,,,
56023,Lincoln,415,614,220391,1673,12835,,,
30053,Lincoln,192,284,207358,1674,14147,,,
35027,Lincoln,272,403,193648,1675,6178,,,
21137,Lincoln,1231,1822,144085,1676,10924,,,
5079,Lincoln,208,308,123224,1677,12354,,,
53043,Lincoln,462,684,107633,1678,13025,,,
54043,Lincoln,237,351,92994,1679,10437,,,
8073,Lincoln,364,539,74869,1680,5925,,,
27081,Lincoln,622,921,68550,1681,7801,,,
32017,Lincoln,97,144,64598,1682,5679,,,
13181,Lincoln,149,221,53865,1683,6462,,,
16063,Lincoln,260,385,53252,1684,4582,,,
20105,Lincoln,452,669,31274,1685,2530,,,
19113,Linn,1294,1915,5523626,1686,255644,,,
41043,Linn,1727,2556,1704489,1687,86184,,,
29115,Linn,732,1083,176402,1688,11533,,,
20107,Linn,657,972,86598,1689,11393,,,
48295,Lipscomb,252,373,48101,1690,8031,,,
9005,Litchfield,506,749,3425508,1691,124657,,,
5081,Little River,316,468,239350,1692,34295,,,
48297,Live Oak,617,913,118099,1693,9900,,,
26093,Livingston,610,903,2344272,1694,151987,,,
36051,Livingston,514,761,760921,1695,53030,,,
17105,Livingston,1334,1974,681422,1696,46722,,,
22063,Livingston,351,519,581020,1697,41365,,,
29117,Livingston,635,940,228576,1698,24515,,,
21139,Livingston,331,490,92252,1699,12784,,,
48299,Llano,434,642,148124,1700,15031,,,
39091,Logan,668,989,917052,1701,63371,,,
54045,Logan,17,25,439232,1702,41314,,,
17107,Logan,691,1023,400316,1703,42702,,,
21141,Logan,1032,1527,385071,1704,23625,,,
8075,Logan,721,1067,378517,1705,26463,,,
40083,Logan,778,1151,268831,1706,28127,,,
5083,Logan,866,1282,227235,1707,16882,,,
20109,Logan,308,456,36567,1708,2982,,,
38047,Logan,430,636,30644,1709,4397,,,
31113,Logan,110,163,6302,1710,1845,,,
13183,Long,61,90,28336,1711,2164,,,
5085,Lonoke,629,931,387831,1712,21425,,,
39093,Lorain,720,1066,4633838,1713,147979,,,
35028,Los Alamos,4,6,1131907,1714,73590,,,
6037,Los Angeles,1150,1702,249898187,1715,9634764,,,
47105,Loudon,631,934,420388,1716,34635,,,
51107,Loudoun,787,1165,7577661,1717,255157,,,
51109,Louisa,338,500,351507,1718,26287,,,
19115,Louisa,450,666,136024,1719,15742,,,
31115,Loup,108,160,-685,1720,721,,,
40085,Love,512,758,68994,1721,5496,,,
48301,Loving,10,15,3411,1722,704,,,
13185,Lowndes,313,463,1679755,1723,129832,,,
28087,Lowndes,306,453,1087458,1724,93765,,,
1085,Lowndes,282,417,164439,1725,13894,,,
48303,Lubbock,801,1185,4531105,1726,209363,,,
39095,Lucas,350,518,10754417,1727,1341319,,,
19117,Lucas,561,830,122296,1728,12015,,,
26095,Luce,27,40,83733,1729,7080,,,
13187,Lumpkin,204,302,254064,1730,20008,,,
35029,Luna,124,184,218032,1731,23018,,,
